,Constraint,Bus,Time,Value
215,Node_Constraint,n_10018,24,25.400000000000283
216,Node_Constraint,n_10019,1,24.967307266100242
217,Node_Constraint,n_10019,2,24.58042469391015
218,Node_Constraint,n_10019,3,24.387773811992197
219,Node_Constraint,n_10019,4,23.659204660007976
220,Node_Constraint,n_10019,5,23.65920466000232
221,Node_Constraint,n_10019,6,23.659204660001876
222,Node_Constraint,n_10019,7,23.65920466000232
223,Node_Constraint,n_10019,8,24.023489236000014
224,Node_Constraint,n_10019,9,24.023489235999982
225,Node_Constraint,n_10019,10,24.14773195999921
226,Node_Constraint,n_10019,11,25.400000000000283
227,Node_Constraint,n_10019,12,25.201170779999746
228,Node_Constraint,n_10019,13,24.773865980000096
229,Node_Constraint,n_10019,14,24.77386598000006
230,Node_Constraint,n_10019,15,25.201170779999742
231,Node_Constraint,n_10019,16,25.400000000029763
232,Node_Constraint,n_10019,17,25.40000000001323
233,Node_Constraint,n_10019,18,25.400000000029763
234,Node_Constraint,n_10019,19,25.96306175999964
235,Node_Constraint,n_10019,20,27.24780976000073
236,Node_Constraint,n_10019,21,26.76445163749985
237,Node_Constraint,n_10019,22,26.76445163750004
238,Node_Constraint,n_10019,23,25.503514959999126
239,Node_Constraint,n_10019,24,25.400000000000283
240,Node_Constraint,n_10029,1,24.96730726610088
241,Node_Constraint,n_10029,2,24.580424694073383
242,Node_Constraint,n_10029,3,24.387773811991153
243,Node_Constraint,n_10029,4,23.65920466001813
244,Node_Constraint,n_10029,5,23.659204660004097
245,Node_Constraint,n_10029,6,23.659204660003294
246,Node_Constraint,n_10029,7,23.659204660004097
247,Node_Constraint,n_10029,8,24.023489236000277
248,Node_Constraint,n_10029,9,24.02348923599978
249,Node_Constraint,n_10029,10,24.147731959998616
250,Node_Constraint,n_10029,11,25.400000000000773
251,Node_Constraint,n_10029,12,25.201170779999735
252,Node_Constraint,n_10029,13,24.773865980001535
253,Node_Constraint,n_10029,14,24.77386598000104
254,Node_Constraint,n_10029,15,25.201170779999554
255,Node_Constraint,n_10029,16,25.399999999997167
256,Node_Constraint,n_10029,17,25.399999999997167
257,Node_Constraint,n_10029,18,25.399999999997167
258,Node_Constraint,n_10029,19,25.963061760000432
259,Node_Constraint,n_10029,20,27.247809760000102
260,Node_Constraint,n_10029,21,26.76445163750122
261,Node_Constraint,n_10029,22,26.76445163749986
262,Node_Constraint,n_10029,23,25.50351495999863
263,Node_Constraint,n_10029,24,25.400000000000745
264,Node_Constraint,n_10037,1,24.96730726610088
265,Node_Constraint,n_10037,2,24.580424694073262
266,Node_Constraint,n_10037,3,24.387773811991153
267,Node_Constraint,n_10037,4,23.659204660018148
268,Node_Constraint,n_10037,5,23.659204660004093
269,Node_Constraint,n_10037,6,23.65920466000329
270,Node_Constraint,n_10037,7,23.659204660004093
271,Node_Constraint,n_10037,8,24.023489236000277
272,Node_Constraint,n_10037,9,24.02348923599978
273,Node_Constraint,n_10037,10,24.147731959998616
274,Node_Constraint,n_10037,11,25.400000000000773
275,Node_Constraint,n_10037,12,25.201170779999735
276,Node_Constraint,n_10037,13,24.77386598000153
277,Node_Constraint,n_10037,14,24.773865980001037
278,Node_Constraint,n_10037,15,25.201170779999554
279,Node_Constraint,n_10037,16,25.399999999997164
280,Node_Constraint,n_10037,17,25.399999999997164
281,Node_Constraint,n_10037,18,25.399999999997164
282,Node_Constraint,n_10037,19,25.963061760000432
283,Node_Constraint,n_10037,20,27.247809760000102
284,Node_Constraint,n_10037,21,26.764451637501217
285,Node_Constraint,n_10037,22,26.76445163749986
286,Node_Constraint,n_10037,23,25.50351495999863
287,Node_Constraint,n_10037,24,25.400000000000745
288,Node_Constraint,n_10038,1,24.967307266100878
289,Node_Constraint,n_10038,2,24.580424694072317
290,Node_Constraint,n_10038,3,24.387773811991156
291,Node_Constraint,n_10038,4,23.65920466001828
292,Node_Constraint,n_10038,5,23.659204660004075
293,Node_Constraint,n_10038,6,23.659204660003272
294,Node_Constraint,n_10038,7,23.659204660004075
295,Node_Constraint,n_10038,8,24.023489236000266
296,Node_Constraint,n_10038,9,24.023489235999772
297,Node_Constraint,n_10038,10,24.147731959998627
298,Node_Constraint,n_10038,11,25.400000000000773
299,Node_Constraint,n_10038,12,25.201170779999725
300,Node_Constraint,n_10038,13,24.773865980001514
301,Node_Constraint,n_10038,14,24.77386598000102
302,Node_Constraint,n_10038,15,25.20117077999954
303,Node_Constraint,n_10038,16,25.399999999997142
304,Node_Constraint,n_10038,17,25.399999999997142
305,Node_Constraint,n_10038,18,25.399999999997142
306,Node_Constraint,n_10038,19,25.96306176000042
307,Node_Constraint,n_10038,20,27.247809760000102
308,Node_Constraint,n_10038,21,26.7644516375012
309,Node_Constraint,n_10038,22,26.764451637499853
310,Node_Constraint,n_10038,23,25.50351495999864
311,Node_Constraint,n_10038,24,25.400000000000745
312,Node_Constraint,n_10039,1,24.967307266100878
313,Node_Constraint,n_10039,2,24.58042469407196
314,Node_Constraint,n_10039,3,24.387773811991156
315,Node_Constraint,n_10039,4,23.65920466001833
316,Node_Constraint,n_10039,5,23.659204660004065
317,Node_Constraint,n_10039,6,23.659204660003265
318,Node_Constraint,n_10039,7,23.659204660004065
319,Node_Constraint,n_10039,8,24.023489236000263
320,Node_Constraint,n_10039,9,24.02348923599977
321,Node_Constraint,n_10039,10,24.14773195999863
322,Node_Constraint,n_10039,11,25.400000000000773
323,Node_Constraint,n_10039,12,25.20117077999972
324,Node_Constraint,n_10039,13,24.773865980001506
325,Node_Constraint,n_10039,14,24.773865980001013
326,Node_Constraint,n_10039,15,25.201170779999533
327,Node_Constraint,n_10039,16,25.399999999997135
328,Node_Constraint,n_10039,17,25.399999999997135
329,Node_Constraint,n_10039,18,25.399999999997135
330,Node_Constraint,n_10039,19,25.963061760000418
331,Node_Constraint,n_10039,20,27.247809760000102
332,Node_Constraint,n_10039,21,26.764451637501192
333,Node_Constraint,n_10039,22,26.76445163749985
334,Node_Constraint,n_10039,23,25.503514959998643
335,Node_Constraint,n_10039,24,25.400000000000745
336,Node_Constraint,n_10048,1,24.967307266100857
337,Node_Constraint,n_10048,2,24.58042469406934
338,Node_Constraint,n_10048,3,24.387773811991153
339,Node_Constraint,n_10048,4,23.659204660018684
340,Node_Constraint,n_10048,5,23.659204660003997
341,Node_Constraint,n_10048,6,23.6592046600032
342,Node_Constraint,n_10048,7,23.659204660003997
343,Node_Constraint,n_10048,8,24.023489236000216
344,Node_Constraint,n_10048,9,24.023489235999726
345,Node_Constraint,n_10048,10,24.147731959998637
346,Node_Constraint,n_10048,11,25.400000000000755
347,Node_Constraint,n_10048,12,25.20117077999967
348,Node_Constraint,n_10048,13,24.773865980001442
349,Node_Constraint,n_10048,14,24.77386598000096
350,Node_Constraint,n_10048,15,25.201170779999487
351,Node_Constraint,n_10048,16,25.39999999999706
352,Node_Constraint,n_10048,17,25.39999999999706
353,Node_Constraint,n_10048,18,25.39999999999706
354,Node_Constraint,n_10048,19,25.963061760000386
355,Node_Constraint,n_10048,20,27.247809760000088
356,Node_Constraint,n_10048,21,26.764451637501125
357,Node_Constraint,n_10048,22,26.764451637499803
358,Node_Constraint,n_10048,23,25.503514959998657
359,Node_Constraint,n_10048,24,25.40000000000073
360,Node_Constraint,n_10051,1,24.96730726610028
361,Node_Constraint,n_10051,2,24.58042469399871
362,Node_Constraint,n_10051,3,24.387773811991426
363,Node_Constraint,n_10051,4,23.659204660011234
364,Node_Constraint,n_10051,5,23.659204660003308
365,Node_Constraint,n_10051,6,23.659204660002676
366,Node_Constraint,n_10051,7,23.659204660003308
367,Node_Constraint,n_10051,8,24.023489236000113
368,Node_Constraint,n_10051,9,24.023489235999786
369,Node_Constraint,n_10051,10,24.147731959998584
370,Node_Constraint,n_10051,11,25.400000000000155
371,Node_Constraint,n_10051,12,25.201170779999863
372,Node_Constraint,n_10051,13,24.773865980000828
373,Node_Constraint,n_10051,14,24.773865980000522
374,Node_Constraint,n_10051,15,25.2011707799998
375,Node_Constraint,n_10051,16,25.39999999999855
376,Node_Constraint,n_10051,17,25.399999999998567
377,Node_Constraint,n_10051,18,25.39999999999855
378,Node_Constraint,n_10051,19,25.963061760000286
379,Node_Constraint,n_10051,20,27.2478097600003
380,Node_Constraint,n_10051,21,26.76445163750053
381,Node_Constraint,n_10051,22,26.76445163749989
382,Node_Constraint,n_10051,23,25.503514959998434
383,Node_Constraint,n_10051,24,25.400000000000134
384,Node_Constraint,n_10052,1,24.96730726610029
385,Node_Constraint,n_10052,2,24.580424693999184
386,Node_Constraint,n_10052,3,24.38777381199142
387,Node_Constraint,n_10052,4,23.65920466001125
388,Node_Constraint,n_10052,5,23.65920466000331
389,Node_Constraint,n_10052,6,23.65920466000268
390,Node_Constraint,n_10052,7,23.65920466000331
391,Node_Constraint,n_10052,8,24.023489236000113
392,Node_Constraint,n_10052,9,24.023489235999786
393,Node_Constraint,n_10052,10,24.147731959998573
394,Node_Constraint,n_10052,11,25.40000000000016
395,Node_Constraint,n_10052,12,25.20117077999986
396,Node_Constraint,n_10052,13,24.77386598000083
397,Node_Constraint,n_10052,14,24.773865980000526
398,Node_Constraint,n_10052,15,25.201170779999796
399,Node_Constraint,n_10052,16,25.39999999999854
400,Node_Constraint,n_10052,17,25.399999999998556
401,Node_Constraint,n_10052,18,25.39999999999854
402,Node_Constraint,n_10052,19,25.963061760000286
403,Node_Constraint,n_10052,20,27.247809760000298
404,Node_Constraint,n_10052,21,26.764451637500535
405,Node_Constraint,n_10052,22,26.76445163749989
406,Node_Constraint,n_10052,23,25.50351495999842
407,Node_Constraint,n_10052,24,25.400000000000137
408,Node_Constraint,n_10053,1,24.96730726610086
409,Node_Constraint,n_10053,2,24.580424694067514
410,Node_Constraint,n_10053,3,24.387773811991163
411,Node_Constraint,n_10053,4,23.659204660018943
412,Node_Constraint,n_10053,5,23.65920466000396
413,Node_Constraint,n_10053,6,23.659204660003173
414,Node_Constraint,n_10053,7,23.65920466000396
415,Node_Constraint,n_10053,8,24.023489236000195
416,Node_Constraint,n_10053,9,24.023489235999712
417,Node_Constraint,n_10053,10,24.14773195999865
418,Node_Constraint,n_10053,11,25.40000000000076
419,Node_Constraint,n_10053,12,25.201170779999654
420,Node_Constraint,n_10053,13,24.77386598000141
421,Node_Constraint,n_10053,14,24.77386598000093
422,Node_Constraint,n_10053,15,25.201170779999465
423,Node_Constraint,n_10053,16,25.399999999997025
424,Node_Constraint,n_10053,17,25.399999999997025
425,Node_Constraint,n_10053,18,25.399999999997025
426,Node_Constraint,n_10053,19,25.96306176000038
427,Node_Constraint,n_10053,20,27.247809760000088
428,Node_Constraint,n_10053,21,26.764451637501093
429,Node_Constraint,n_10053,22,26.76445163749979
430,Node_Constraint,n_10053,23,25.503514959998686
431,Node_Constraint,n_10053,24,25.40000000000073
432,Node_Constraint,n_10054,1,24.967307266100857
433,Node_Constraint,n_10054,2,24.580424694067794
434,Node_Constraint,n_10054,3,24.38777381199116
435,Node_Constraint,n_10054,4,23.6592046600189
436,Node_Constraint,n_10054,5,23.659204660003965
437,Node_Constraint,n_10054,6,23.659204660003176
438,Node_Constraint,n_10054,7,23.659204660003965
439,Node_Constraint,n_10054,8,24.023489236000195
440,Node_Constraint,n_10054,9,24.023489235999712
441,Node_Constraint,n_10054,10,24.147731959998648
442,Node_Constraint,n_10054,11,25.400000000000755
443,Node_Constraint,n_10054,12,25.201170779999654
444,Node_Constraint,n_10054,13,24.773865980001414
445,Node_Constraint,n_10054,14,24.773865980000934
446,Node_Constraint,n_10054,15,25.201170779999465
447,Node_Constraint,n_10054,16,25.39999999999703
448,Node_Constraint,n_10054,17,25.39999999999703
449,Node_Constraint,n_10054,18,25.39999999999703
450,Node_Constraint,n_10054,19,25.96306176000038
451,Node_Constraint,n_10054,20,27.247809760000084
452,Node_Constraint,n_10054,21,26.764451637501097
453,Node_Constraint,n_10054,22,26.76445163749979
454,Node_Constraint,n_10054,23,25.50351495999868
455,Node_Constraint,n_10054,24,25.400000000000727
456,Node_Constraint,n_10058,1,24.967307266101468
457,Node_Constraint,n_10058,2,24.58042469400003
458,Node_Constraint,n_10058,3,24.387773811992066
459,Node_Constraint,n_10058,4,23.65920466001216
460,Node_Constraint,n_10058,5,23.659204660003184
461,Node_Constraint,n_10058,6,23.65920466000253
462,Node_Constraint,n_10058,7,23.659204660003184
463,Node_Constraint,n_10058,8,24.023489236000042
464,Node_Constraint,n_10058,9,24.023489235999754
465,Node_Constraint,n_10058,10,24.147731959999785
466,Node_Constraint,n_10058,11,25.400000000001047
467,Node_Constraint,n_10058,12,25.20117077999951
468,Node_Constraint,n_10058,13,24.77386598000076
469,Node_Constraint,n_10058,14,24.773865980000476
470,Node_Constraint,n_10058,15,25.2011707799993
471,Node_Constraint,n_10058,16,25.399999999996215
472,Node_Constraint,n_10058,17,25.399999999996215
473,Node_Constraint,n_10058,18,25.399999999996215
474,Node_Constraint,n_10058,19,25.96306175999982
475,Node_Constraint,n_10058,20,27.247809760000266
476,Node_Constraint,n_10058,21,26.764451637500503
477,Node_Constraint,n_10058,22,26.764451637499846
478,Node_Constraint,n_10058,23,25.503514960000143
479,Node_Constraint,n_10058,24,25.400000000001018
480,Node_Constraint,n_10123,1,24.96730726610088
481,Node_Constraint,n_10123,2,24.5804246940699
482,Node_Constraint,n_10123,3,24.387773811991156
483,Node_Constraint,n_10123,4,23.65920466001861
484,Node_Constraint,n_10123,5,23.65920466000399
485,Node_Constraint,n_10123,6,23.659204660003212
486,Node_Constraint,n_10123,7,23.65920466000399
487,Node_Constraint,n_10123,8,24.0234892360002
488,Node_Constraint,n_10123,9,24.023489235999726
489,Node_Constraint,n_10123,10,24.14773195999862
490,Node_Constraint,n_10123,11,25.400000000000748
491,Node_Constraint,n_10123,12,25.20117077999965
492,Node_Constraint,n_10123,13,24.773865980001425
493,Node_Constraint,n_10123,14,24.77386598000096
494,Node_Constraint,n_10123,15,25.201170779999476
495,Node_Constraint,n_10123,16,25.399999999997057
496,Node_Constraint,n_10123,17,25.399999999997057
497,Node_Constraint,n_10123,18,25.399999999997057
498,Node_Constraint,n_10123,19,25.963061760000404
499,Node_Constraint,n_10123,20,27.247809760000077
500,Node_Constraint,n_10123,21,26.76445163750111
501,Node_Constraint,n_10123,22,26.764451637499807
502,Node_Constraint,n_10123,23,25.50351495999866
503,Node_Constraint,n_10123,24,25.40000000000072
504,Node_Constraint,n_10124,1,24.96730726610088
505,Node_Constraint,n_10124,2,24.5804246940699
506,Node_Constraint,n_10124,3,24.387773811991156
507,Node_Constraint,n_10124,4,23.65920466001861
508,Node_Constraint,n_10124,5,23.65920466000399
509,Node_Constraint,n_10124,6,23.659204660003212
510,Node_Constraint,n_10124,7,23.65920466000399
511,Node_Constraint,n_10124,8,24.0234892360002
512,Node_Constraint,n_10124,9,24.023489235999726
513,Node_Constraint,n_10124,10,24.14773195999862
514,Node_Constraint,n_10124,11,25.400000000000748
515,Node_Constraint,n_10124,12,25.20117077999965
516,Node_Constraint,n_10124,13,24.773865980001425
517,Node_Constraint,n_10124,14,24.77386598000096
518,Node_Constraint,n_10124,15,25.201170779999476
519,Node_Constraint,n_10124,16,25.399999999997057
520,Node_Constraint,n_10124,17,25.399999999997057
521,Node_Constraint,n_10124,18,25.399999999997057
522,Node_Constraint,n_10124,19,25.963061760000404
523,Node_Constraint,n_10124,20,27.247809760000077
524,Node_Constraint,n_10124,21,26.76445163750111
525,Node_Constraint,n_10124,22,26.764451637499807
526,Node_Constraint,n_10124,23,25.50351495999866
527,Node_Constraint,n_10124,24,25.40000000000072
528,Node_Constraint,n_10125,1,24.96730726610088
529,Node_Constraint,n_10125,2,24.5804246940699
530,Node_Constraint,n_10125,3,24.387773811991156
531,Node_Constraint,n_10125,4,23.65920466001861
532,Node_Constraint,n_10125,5,23.65920466000399
533,Node_Constraint,n_10125,6,23.659204660003212
534,Node_Constraint,n_10125,7,23.65920466000399
535,Node_Constraint,n_10125,8,24.0234892360002
536,Node_Constraint,n_10125,9,24.023489235999726
537,Node_Constraint,n_10125,10,24.14773195999862
538,Node_Constraint,n_10125,11,25.400000000000748
539,Node_Constraint,n_10125,12,25.20117077999965
540,Node_Constraint,n_10125,13,24.773865980001425
541,Node_Constraint,n_10125,14,24.77386598000096
542,Node_Constraint,n_10125,15,25.201170779999476
543,Node_Constraint,n_10125,16,25.399999999997057
544,Node_Constraint,n_10125,17,25.399999999997057
545,Node_Constraint,n_10125,18,25.399999999997057
546,Node_Constraint,n_10125,19,25.963061760000404
547,Node_Constraint,n_10125,20,27.247809760000077
548,Node_Constraint,n_10125,21,26.76445163750111
549,Node_Constraint,n_10125,22,26.764451637499807
550,Node_Constraint,n_10125,23,25.50351495999866
551,Node_Constraint,n_10125,24,25.40000000000072
552,Node_Constraint,n_10126,1,24.96730726610088
553,Node_Constraint,n_10126,2,24.5804246940699
554,Node_Constraint,n_10126,3,24.387773811991156
555,Node_Constraint,n_10126,4,23.65920466001861
556,Node_Constraint,n_10126,5,23.65920466000399
557,Node_Constraint,n_10126,6,23.659204660003212
